rows,duration,AccelX_mean,AccelX_std,AccelX_max,AccelX_min,AccelX_range,AccelX_median,AccelY_mean,AccelY_std,AccelY_max,AccelY_min,AccelY_range,AccelY_median,AccelZ_mean,AccelZ_std,AccelZ_max,AccelZ_min,AccelZ_range,AccelZ_median,GyroX_mean,GyroX_std,GyroX_max,GyroX_min,GyroX_range,GyroX_median,GyroY_mean,GyroY_std,GyroY_max,GyroY_min,GyroY_range,GyroY_median,GyroZ_mean,GyroZ_std,GyroZ_max,GyroZ_min,GyroZ_range,GyroZ_median,Total_A_mean,Total_A_std,Total_A_max,Total_A_min,Total_A_range,Total_A_median,A_peak,A_mean,A_std,A_range,A_min,A_peak_index_ratio,gyro_abs_peak,gyro_abs_mean,accel_abs_peak,accel_abs_mean,AccelX_first,AccelX_last,AccelX_delta,AccelY_first,AccelY_last,AccelY_delta,AccelZ_first,AccelZ_last,AccelZ_delta,GyroX_first,GyroX_last,GyroX_delta,GyroY_first,GyroY_last,GyroY_delta,GyroZ_first,GyroZ_last,GyroZ_delta,label,label_name
16,2.990000009536743,-0.26125,0.28595745604314404,0.05,-1.05,1.1,-0.225,-0.5293749999999999,0.3206133444925003,0.02,-0.99,1.01,-0.6,0.28,0.5950238090474476,0.98,-0.45,1.43,0.295,-13.305,62.841581881214076,39.08,-230.65,269.73,1.885,-28.393124999999998,62.878148267767344,17.66,-250.14,267.8,-11.26,6.281874999999999,49.72521938530454,100.0,-75.54,175.54000000000002,3.365,0.953125,0.15780657992196226,1.29,0.68,0.61,0.99,1.29,0.953125,0.15780657992196226,0.61,0.68,0.4666666666666667,250.14,60.63875,1.05,0.8512500000000001,0.03,-0.39,-0.42000000000000004,-0.96,-0.3,0.6599999999999999,-0.21,0.87,1.08,0.31,-4.94,-5.25,2.78,2.75,-0.029999999999999805,1.33,-1.21,-2.54,1,fall
24,4.599999904632568,0.04833333333333334,0.3636489787008138,0.64,-0.36,1.0,-0.15,-0.8304166666666667,0.14760343953417496,-0.49,-1.2,0.71,-0.8200000000000001,-0.43166666666666664,0.1450537131897868,-0.14,-0.91,0.77,-0.43,16.560833333333335,21.227165105255978,65.75,-41.6,107.35,15.76,-8.191250000000002,64.17431562023928,101.69,-84.05,185.74,-21.904999999999998,1.2766666666666684,51.4427198268949,101.62,-67.28,168.9,-11.55,1.01125,0.16079456242158136,1.44,0.7,0.74,0.985,1.44,1.01125,0.16079456242158136,0.74,0.7,0.8260869565217391,101.69,69.55874999999999,1.2,0.8304166666666667,-0.17,-0.29,-0.11999999999999997,-0.86,-0.89,-0.030000000000000027,-0.29,-0.5,-0.21000000000000002,-24.07,65.75,89.82,14.65,71.86,57.21,0.47,-9.53,-10.0,0,normal
32,6.200000047683716,-0.0265625,0.09937252735816066,0.16,-0.2,0.36,-0.03,-0.9765625,0.10751172104143027,-0.8,-1.25,0.44999999999999996,-0.955,0.050625,0.13755790569558277,0.34,-0.21,0.55,0.07,-1.3896875,23.399929760630037,42.27,-56.2,98.47,0.23500000000000001,-24.925937500000003,36.82176020913712,53.1,-106.12,159.22,-19.62,2.0890625000000007,16.22223749719263,33.34,-28.92,62.260000000000005,0.37999999999999995,0.9928125000000001,0.11228518918217761,1.28,0.81,0.47,0.97,1.28,0.9928125000000001,0.11228518918217761,0.47,0.81,0.41935483870967744,106.12,39.61,1.25,0.9765625,0.06,0.05,-0.009999999999999995,-0.99,-1.21,-0.21999999999999997,0.11,-0.16,-0.27,6.63,30.74,24.11,-0.13,-106.12,-105.99000000000001,-0.37,1.13,1.5,0,normal
25,2.429999828338623,-0.07840000000000001,0.11047925898858423,0.01,-0.5,0.51,-0.04,-0.9664,0.14340734523261586,-0.77,-1.57,0.8,-0.97,0.1616,0.07898734075787081,0.41,0.08,0.32999999999999996,0.13,-1.4188,21.097584443090476,56.11,-40.79,96.9,-0.34,-42.683600000000006,28.032843665957255,53.79,-86.82,140.60999999999999,-42.84,7.528799999999999,17.09188216668954,55.62,-19.25,74.87,5.05,0.99,0.1510794492973813,1.6,0.81,0.79,0.97,1.6,0.99,0.1510794492973813,0.79,0.81,1.0,86.82,48.158,1.57,0.9664,-0.03,0.01,0.04,-0.99,-1.57,-0.5800000000000001,0.12,0.32,0.2,-40.79,56.11,96.9,-28.41,53.79,82.2,-12.03,-2.18,9.85,0,normal
16,3.0,-0.3625,0.4285557139976085,0.5,-1.02,1.52,-0.535,-0.31062500000000004,0.3358267162292681,0.35,-0.92,1.27,-0.19,0.246875,0.5987511308270463,1.01,-0.68,1.69,0.5449999999999999,4.000624999999999,48.48576264825927,136.06,-65.84,201.9,0.815,-26.568750000000005,59.46224571103921,22.69,-194.11,216.8,0.355,13.924375,55.4845125500501,145.85,-96.63,242.48,6.7,0.935625,0.1696258136801904,1.44,0.68,0.7599999999999999,0.94,1.44,0.935625,0.1696258136801904,0.7599999999999999,0.68,0.5333333333333333,194.11,54.86125,1.02,0.755625,0.09,-0.63,-0.72,-0.92,-0.19,0.73,-0.36,0.62,0.98,-5.52,5.94,11.46,22.69,3.33,-19.36,10.47,3.48,-6.99,1,fall
21,4.0,-0.08619047619047619,0.1352581306419762,0.11,-0.48,0.59,-0.1,-0.9895238095238094,0.19515317549238573,-0.54,-1.38,0.8399999999999999,-0.99,-0.35190476190476194,0.18701922488394201,-0.12,-0.78,0.66,-0.33,0.5038095238095233,24.02489385537228,57.57,-59.68,117.25,-2.06,2.2728571428571422,62.78418599797699,110.82,-79.2,190.01999999999998,10.58,1.802857142857142,20.007251970937226,41.54,-41.06,82.6,2.24,1.0776190476190475,0.19062803471432951,1.42,0.7,0.72,1.09,1.42,1.0776190476190475,0.19062803471432951,0.72,0.7,0.65,110.82,59.04952380952382,1.38,0.9895238095238094,0.01,-0.12,-0.13,-0.99,-0.9,0.08999999999999997,-0.43,-0.36,0.07,16.42,-31.76,-48.18000000000001,41.97,-79.2,-121.17,20.03,-12.48,-32.510000000000005,0,normal
25,2.490000009536743,-0.5956,0.591657840309752,0.11,-2.0,2.11,-0.76,-0.6524,0.41454070970171314,0.23,-2.0,2.23,-0.6,0.0924,0.287377220159613,1.01,-0.42,1.43,0.11,-18.910399999999996,49.07959347495318,78.7,-154.53,233.23000000000002,-24.27,25.468400000000003,123.14022936879728,166.58,-510.57,677.15,23.6,24.0284,81.63968901418802,209.89,-121.22,331.11,22.34,1.0828,0.4465751149956,2.53,0.45,2.0799999999999996,0.98,2.53,1.0828,0.4465751149956,2.0799999999999996,0.45,0.5416666666666666,510.57,100.9032,2.0,0.9764000000000002,0.05,-0.82,-0.87,-0.86,-0.49,0.37,0.41,-0.42,-0.83,0.02,-56.21,-56.230000000000004,-7.86,25.08,32.94,18.43,-46.31,-64.74000000000001,1,fall
25,2.4000000953674316,-0.07039999999999999,0.13330666399946653,0.15,-0.3,0.44999999999999996,-0.02,-0.8704000000000001,0.13550768735881127,-0.62,-1.11,0.4900000000000001,-0.87,0.3712,0.10513166348282836,0.63,0.21,0.42000000000000004,0.34,1.1591999999999991,39.04812702721263,93.69,-60.46,154.15,4.52,-9.7404,48.422376583558965,92.99,-142.86,235.85000000000002,-5.18,-5.929599999999999,49.210576647708564,145.91,-89.25,235.16,-14.11,0.9620000000000001,0.14071247279470286,1.26,0.72,0.54,0.97,1.26,0.9620000000000001,0.14071247279470286,0.54,0.72,0.5833333333333334,145.91,58.281600000000005,1.11,0.8704000000000001,-0.14,0.1,0.24000000000000002,-0.82,-0.69,0.13,0.33,0.32,-0.010000000000000009,44.99,-56.05,-101.03999999999999,-61.99,-26.08,35.910000000000004,-24.76,145.91,170.67,0,normal
30,5.809999942779541,0.5223333333333333,0.45639277800606354,1.66,-0.48,2.1399999999999997,0.46499999999999997,-0.34033333333333327,0.5140540917018386,0.39,-2.0,2.39,-0.33,0.1633333333333333,0.6439443825487509,2.0,-0.62,2.62,0.38,14.996333333333334,59.34680274822547,250.13,-67.08,317.21,9.535,2.7590000000000003,68.09252196270438,250.13,-111.4,361.53,-11.895,-13.160333333333334,42.63729050097306,55.25,-198.18,253.43,-12.34,1.0403333333333333,0.44527777718023914,3.28,0.42,2.86,0.99,3.28,1.0403333333333333,0.44527777718023914,2.86,0.42,0.3793103448275862,250.13,51.408333333333324,2.0,0.8480000000000001,0.29,0.94,0.6499999999999999,-0.79,0.07,0.8600000000000001,-0.48,0.43,0.9099999999999999,6.43,-8.39,-14.82,-17.18,-2.34,14.84,-4.4,22.32,26.72,1,fall
25,3.309999942779541,0.6052000000000001,0.3411514815054059,1.5,0.15,1.35,0.51,-0.7304,0.256782657773716,-0.3,-1.37,1.07,-0.72,0.21320000000000003,0.14351887216204937,0.52,-0.08,0.6,0.19,38.5164,70.03139586880539,218.76,-83.36,302.12,46.92,-67.2924,78.25688363119673,97.94,-221.51,319.45,-72.43,20.0916,66.51849339845273,157.89,-120.66,278.54999999999995,19.16,1.0076,0.3586697645467206,1.81,0.45,1.36,0.98,1.81,1.0076,0.3586697645467206,1.36,0.45,0.875,221.51,107.17039999999999,1.5,0.8164,0.39,0.47,0.07999999999999996,-0.87,-0.67,0.19999999999999996,0.2,0.19,-0.010000000000000009,-28.53,-83.36,-54.83,-16.29,40.11,56.4,-33.7,32.95,66.65,0,normal
17,3.1999998092651367,-0.13176470588235292,0.24943023308426462,0.19,-0.51,0.7,-0.1,-0.5088235294117647,0.5933473092647886,0.69,-2.0,2.69,-0.51,0.26941176470588235,0.6271809008196448,1.01,-0.59,1.6,0.6,26.47470588235294,92.37516807275962,250.13,-120.46,370.59,4.01,-19.35882352941176,42.36187626899228,71.5,-104.67,176.17000000000002,-4.52,6.780588235294117,30.39513231394713,82.86,-65.8,148.66,2.27,1.0129411764705882,0.3023608090072677,2.1,0.66,1.44,0.95,2.1,1.0129411764705882,0.3023608090072677,1.44,0.66,0.4375,250.13,58.275294117647064,2.0,0.8829411764705882,0.11,-0.38,-0.49,-0.92,-0.34,0.5800000000000001,-0.47,0.77,1.24,-1.04,6.52,7.56,3.18,-11.53,-14.709999999999999,3.43,1.21,-2.22,1,fall
16,2.989999771118164,-0.40062499999999995,0.49568092895867333,0.14,-1.6,1.7400000000000002,-0.36,-0.484375,0.4927199170590394,0.44,-1.24,1.68,-0.415,0.133125,0.5484611046677178,1.06,-0.46,1.52,-0.024999999999999994,9.102500000000001,49.74919101519809,168.28,-29.71,197.99,-3.52,-21.574374999999996,57.89506864074579,45.45,-143.79,189.24,2.06,33.3625,79.70994162169066,250.13,-129.11,379.24,20.555,1.0162499999999999,0.3635908873078825,2.02,0.52,1.5,0.955,2.02,1.0162499999999999,0.3635908873078825,1.5,0.52,0.4666666666666667,250.13,61.3425,1.6,0.868125,0.04,-0.68,-0.7200000000000001,-0.91,-0.2,0.71,-0.3,0.64,0.94,-2.2,-18.79,-16.59,7.87,7.11,-0.7599999999999998,-3.23,22.52,25.75,1,fall
20,3.7899999618530273,-0.2975,0.3361840817797673,0.27,-0.73,1.0,-0.36,-0.23999999999999994,0.6642605703059288,0.69,-2.0,2.69,-0.025,0.462,0.5706745777448042,2.0,-0.64,2.64,0.62,2.0634999999999994,65.29760246062075,204.09,-139.43,343.52,3.905,7.9860000000000015,35.77641172322168,139.72,-27.41,167.13,0.92,26.244999999999997,60.71764319155382,207.31,-25.35,232.66,5.0,1.0174999999999998,0.4134307680857825,2.12,0.59,1.5300000000000002,0.935,2.12,1.0174999999999998,0.4134307680857825,1.5300000000000002,0.59,0.3157894736842105,207.31,54.129000000000005,2.0,0.869,-0.17,-0.68,-0.51,-0.95,-0.03,0.9199999999999999,0.06,0.58,0.52,3.25,-3.02,-6.27,20.23,9.03,-11.200000000000001,-2.56,7.56,10.12,1,fall
25,4.799999952316284,-0.0672,0.13365128756082625,0.17,-0.29,0.45999999999999996,-0.05,-0.9308000000000001,0.1577688182119648,-0.64,-1.39,0.7499999999999999,-0.95,-0.332,0.2511141838553397,0.12,-0.78,0.9,-0.3,0.5699999999999998,30.636933457294102,57.05,-66.44,123.49,6.03,-13.1832,48.77485722856262,57.14,-144.73,201.87,-0.51,0.9876000000000001,13.142007799419385,25.53,-18.8,44.33,-0.87,1.0316,0.13356271934937533,1.47,0.78,0.69,1.05,1.47,1.0316,0.13356271934937533,0.69,0.78,0.8333333333333334,144.73,44.452000000000005,1.39,0.9384,0.14,-0.25,-0.39,-0.98,-0.92,0.05999999999999994,-0.36,0.12,0.48,2.45,16.24,13.79,57.14,25.7,-31.44,-0.87,13.24,14.11,0,normal
16,3.0,-0.5625,0.5488958614042072,0.08,-2.0,2.08,-0.5700000000000001,-0.491875,0.5067309443876503,0.08,-2.0,2.08,-0.315,0.44249999999999995,0.5779100275994525,1.69,-0.36,2.05,0.605,24.22625,62.0576472725159,183.21,-40.4,223.61,-0.54,1.246875000000001,57.72026261418082,83.74,-168.82,252.56,7.555,10.905625,26.2285640650926,69.9,-47.37,117.27000000000001,6.26,1.1056249999999999,0.6239441080737922,3.29,0.6,2.69,0.97,3.29,1.1056249999999999,0.6239441080737922,2.69,0.6,0.3333333333333333,183.21,54.07687500000001,2.0,0.8443749999999999,0.08,-0.69,-0.7699999999999999,-0.96,-0.27,0.69,-0.21,0.62,0.83,-10.85,-0.37,10.48,18.5,0.33,-18.17,5.08,3.97,-1.1099999999999999,1,fall
24,4.5,-0.014583333333333337,0.1261117229549524,0.27,-0.2,0.47000000000000003,-0.04,-0.8691666666666666,0.15797403932750873,-0.43,-1.14,0.71,-0.875,-0.4875,0.1552347451022371,-0.16,-0.83,0.6699999999999999,-0.46,-5.976666666666667,32.18261881238362,49.26,-71.35,120.60999999999999,-4.725,-19.082916666666666,35.22022201731948,46.89,-75.22,122.11,-19.564999999999998,-10.042916666666667,20.15855940314548,34.82,-43.48,78.3,-13.735,1.0158333333333334,0.15603557751126942,1.32,0.6,0.7200000000000001,1.0150000000000001,1.32,1.0158333333333334,0.15603557751126942,0.7200000000000001,0.6,0.391304347826087,75.22,43.73375000000001,1.14,0.8704166666666667,-0.08,0.24,0.32,-0.95,-0.91,0.039999999999999925,-0.42,-0.42,0.0,-4.13,-4.92,-0.79,-39.59,7.95,47.540000000000006,-22.34,-5.36,16.98,0,normal
18,3.4000000953674316,-0.023333333333333334,0.0786653373101371,0.12,-0.17,0.29000000000000004,-0.025,-0.9361111111111112,0.19533196144870582,-0.57,-1.27,0.7000000000000001,-0.99,-0.30166666666666664,0.14076471817310238,-0.13,-0.59,0.45999999999999996,-0.265,-6.095555555555555,17.661735382799343,23.0,-34.9,57.9,-2.09,-21.44666666666667,39.594548792954406,38.37,-96.5,134.87,-24.595,-4.549444444444445,15.055957770234514,17.57,-27.43,45.0,-6.63,1.0000000000000002,0.17999999999999997,1.4,0.67,0.7299999999999999,1.03,1.4,1.0000000000000002,0.17999999999999997,0.7299999999999999,0.67,0.7647058823529411,96.5,39.30333333333333,1.27,0.9361111111111112,-0.03,0.01,0.04,-1.07,-0.78,0.29000000000000004,-0.19,-0.35,-0.15999999999999998,-9.27,-34.9,-25.63,-73.94,20.14,94.08,-11.96,17.57,29.53,0,normal
20,3.799999952316284,0.037,0.01866604008973459,0.09,0.0,0.09,0.03,-0.09050000000000002,0.013945382182304159,-0.07,-0.11,0.039999999999999994,-0.09,0.9275,0.015517392618742683,0.97,0.9,0.06999999999999995,0.93,-1.5190000000000001,2.89356800325717,4.76,-7.21,11.969999999999999,-2.005,-0.9070000000000003,1.7991316618975126,4.25,-3.5,7.75,-1.4249999999999998,0.07199999999999988,2.247235963063116,6.89,-3.82,10.709999999999999,-0.33999999999999997,0.9339999999999999,0.016026294183720608,0.98,0.9,0.07999999999999996,0.935,0.98,0.9339999999999999,0.016026294183720608,0.07999999999999996,0.9,0.0,7.21,3.143,0.97,0.9275,0.0,0.02,0.02,-0.08,-0.07,0.009999999999999995,0.97,0.9,-0.06999999999999995,-4.68,4.76,9.44,-3.5,1.54,5.04,-0.18,-0.12,0.06,0,normal
19,3.5899999141693115,-0.5678947368421053,0.5089049130498897,0.05,-1.89,1.94,-0.48,-0.2747368421052631,0.698159233835286,1.35,-1.16,2.51,-0.47,-0.12894736842105262,0.3132250652812891,0.5,-0.57,1.0699999999999998,-0.23,11.350526315789475,53.36943220751039,204.43,-75.89,280.32,1.93,5.531578947368422,53.51167923019318,184.89,-89.24,274.13,0.34,13.119473684210526,47.76245893001045,129.1,-84.96,214.06,18.13,1.0536842105263156,0.33037370298758795,1.97,0.51,1.46,0.99,1.97,1.0536842105263156,0.33037370298758795,1.46,0.51,0.7777777777777778,204.43,55.95368421052632,1.89,0.9426315789473684,0.05,-0.97,-1.02,-0.97,0.05,1.02,-0.21,-0.23,-0.020000000000000018,-1.16,-0.98,0.17999999999999994,-2.05,-14.17,-12.120000000000001,11.69,-5.83,-17.52,1,fall
21,4.0,-0.0280952380952381,0.08127847486383143,0.13,-0.19,0.32,-0.02,-0.9057142857142859,0.22754277462867126,-0.45,-1.35,0.9000000000000001,-0.88,-0.3085714285714286,0.1393300295803354,-0.18,-0.64,0.46,-0.25,-3.0799999999999996,19.61726815843633,36.55,-35.11,71.66,-5.46,5.920952380952381,45.852528818459064,120.6,-58.62,179.22,2.53,1.5295238095238097,14.92026657811129,26.1,-30.82,56.92,-0.74,0.9714285714285713,0.214692471090295,1.39,0.53,0.8599999999999999,0.97,1.39,0.9714285714285713,0.214692471090295,0.8599999999999999,0.53,0.45,120.6,38.983333333333334,1.35,0.9057142857142859,0.03,0.06,0.03,-1.05,-0.92,0.13,-0.22,-0.58,-0.36,16.13,-7.77,-23.9,-36.38,120.6,156.98,4.72,19.77,15.05,0,normal
25,3.0899999141693115,-0.05080000000000001,0.07482869324886901,0.13,-0.2,0.33,-0.06,-0.9895999999999999,0.1623134827014277,-0.67,-1.31,0.64,-0.97,0.0764,0.13456349182944582,0.53,-0.11,0.64,0.07,-4.935599999999998,36.13463736269306,63.53,-79.56,143.09,-16.73,-58.55480000000001,91.76011429809796,65.59,-267.41,333.0,-30.78,5.298000000000001,34.01527671502909,81.89,-46.79,128.68,2.14,1.004,0.17139136501002608,1.42,0.68,0.7399999999999999,0.99,1.42,1.004,0.17139136501002608,0.7399999999999999,0.68,1.0,267.41,83.71440000000001,1.31,0.9895999999999999,-0.07,-0.07,0.0,-1.09,-1.31,-0.21999999999999997,0.0,0.53,0.53,-34.64,57.77,92.41,-52.89,-219.41,-166.51999999999998,64.03,81.89,17.86,0,normal
17,3.200000047683716,-0.0823529411764706,0.4972490499207201,1.19,-0.87,2.06,-0.28,-0.4770588235294118,0.7426284796744126,2.0,-1.55,3.55,-0.54,0.14470588235294118,0.7628738235044085,1.17,-1.47,2.6399999999999997,-0.12,-5.671764705882354,61.33484146829742,89.08,-186.87,275.95,-6.11,-32.33647058823529,74.6580898949652,57.53,-250.14,307.66999999999996,-8.16,-11.485882352941175,57.76283732414201,56.45,-223.98,280.43,0.6,1.148235294117647,0.49553298697106996,2.75,0.78,1.97,0.99,2.75,1.148235294117647,0.49553298697106996,1.97,0.78,0.5,250.14,66.14529411764705,2.0,0.9588235294117647,0.28,-0.53,-0.81,-0.94,-0.31,0.6299999999999999,-0.12,0.86,0.98,-8.54,34.94,43.48,10.29,6.23,-4.059999999999999,-3.15,-4.97,-1.8199999999999998,1,fall
33,6.390000104904175,0.003030303030303031,0.15593437819490064,0.31,-0.34,0.65,0.02,-0.883939393939394,0.1550995525851742,-0.58,-1.13,0.5499999999999999,-0.92,-0.5027272727272728,0.27786319393805026,0.15,-1.27,1.42,-0.49,-10.922424242424242,36.40101475494047,83.44,-97.79,181.23000000000002,-13.49,1.3384848484848482,48.657925556969396,128.63,-91.75,220.38,-3.56,4.8521212121212125,27.889371940487443,61.63,-47.39,109.02000000000001,3.51,1.0642424242424242,0.15606549712841525,1.5,0.76,0.74,1.06,1.5,1.0642424242424242,0.15606549712841525,0.74,0.76,0.15625,128.63,52.259393939393945,1.27,0.9245454545454547,0.13,0.07,-0.06,-0.93,-0.92,0.010000000000000009,0.15,-0.28,-0.43000000000000005,-45.04,-7.49,37.55,-15.44,30.74,46.18,-8.24,12.14,20.380000000000003,0,normal
15,2.7899999618530273,-0.21666666666666667,0.5288081837850992,0.99,-1.02,2.01,-0.48,-0.38533333333333336,0.5266859550416124,0.63,-1.62,2.25,-0.17,0.21800000000000003,0.702426406923072,1.29,-0.9,2.19,0.62,1.5766666666666669,50.126229613228396,149.41,-80.86,230.26999999999998,0.47,-29.554666666666673,77.71135391090974,105.36,-230.81,336.17,-10.6,2.7393333333333323,30.593764412905795,58.59,-77.43,136.02,1.73,1.0459999999999998,0.3673806900594688,2.11,0.62,1.4899999999999998,1.01,2.11,1.0459999999999998,0.3673806900594688,1.4899999999999998,0.62,0.35714285714285715,230.81,55.16333333333333,1.62,0.8700000000000002,0.32,-0.51,-0.8300000000000001,-0.88,-0.17,0.71,-0.45,0.74,1.19,3.21,9.78,6.569999999999999,17.14,-6.86,-24.0,34.67,1.73,-32.940000000000005,1,fall
26,5.0,-0.09000000000000001,0.16606023003717657,0.4,-0.33,0.73,-0.095,-0.9153846153846152,0.13894547906947588,-0.64,-1.12,0.4800000000000001,-0.94,-0.2996153846153846,0.1673434974949614,-0.05,-0.66,0.61,-0.29500000000000004,-0.26461538461538436,23.066124291830086,38.21,-66.73,104.94,1.075,-26.40192307692308,25.896460147167723,13.43,-95.5,108.93,-24.825000000000003,-9.201923076923078,13.150362738489237,10.44,-44.5,54.94,-6.125,0.995,0.13877319625922002,1.32,0.72,0.6000000000000001,1.0,1.32,0.995,0.13877319625922002,0.6000000000000001,0.72,0.64,95.5,34.82846153846154,1.12,0.9153846153846152,-0.03,-0.22,-0.19,-0.97,-0.99,-0.020000000000000018,-0.2,-0.14,0.06,-2.38,2.15,4.529999999999999,-7.63,-26.2,-18.57,-11.31,-4.34,6.970000000000001,0,normal
25,2.429999828338623,-0.18600000000000003,0.18200274723201296,0.05,-0.68,0.7300000000000001,-0.13,-0.8844000000000001,0.15403138208386843,-0.58,-1.14,0.5599999999999999,-0.92,0.35600000000000004,0.18560711193270582,0.7,0.02,0.6799999999999999,0.35,1.5296000000000014,41.09129525418573,113.59,-70.05,183.64,-0.58,8.95,59.82516819867705,164.78,-117.76,282.54,-2.26,-8.890400000000001,41.802845246067484,99.94,-96.18,196.12,-15.5,0.9936,0.21931484217900074,1.5,0.59,0.91,1.0,1.5,0.9936,0.21931484217900074,0.91,0.59,0.9166666666666666,164.78,57.562400000000004,1.14,0.8844000000000001,-0.11,-0.36,-0.25,-0.92,-0.84,0.08000000000000007,0.27,0.63,0.36,12.81,113.59,100.78,-23.88,110.7,134.58,-25.19,-47.51,-22.319999999999997,0,normal
15,2.8000001907348633,-0.2693333333333333,0.32545499286529983,0.22,-0.9,1.12,-0.35,-0.2646666666666666,0.6357882246995982,0.53,-1.71,2.24,-0.08,0.3106666666666667,0.6257049357857636,1.05,-0.89,1.94,0.68,18.148000000000007,107.64209566893427,185.69,-250.14,435.83,20.42,-2.6906666666666683,76.22776588869016,186.6,-162.05,348.65,5.73,9.301333333333334,72.12007704086952,161.5,-128.57,290.07,-5.0,0.9746666666666669,0.3752116862836358,1.73,0.14,1.5899999999999999,1.0,1.73,0.9746666666666669,0.3752116862836358,1.5899999999999999,0.14,0.2857142857142857,250.14,88.41133333333332,1.71,0.8253333333333335,-0.08,-0.35,-0.26999999999999996,-0.87,-0.07,0.8,-0.48,0.8,1.28,43.65,-23.15,-66.8,-23.64,8.42,32.06,-22.53,29.47,52.0,1,fall
29,5.5899999141693115,-0.1517241379310345,0.21342561376469657,0.21,-0.7,0.9099999999999999,-0.1,-0.9727586206896552,0.6139793886240583,-0.11,-2.0,1.89,-0.83,-0.356551724137931,0.238091756953205,0.0,-0.92,0.92,-0.27,9.912413793103447,28.92553538894217,81.65,-37.05,118.7,9.42,-38.42620689655172,68.53653657584988,60.53,-205.74,266.27,-39.77,-14.241724137931033,31.647128403804608,56.05,-83.12,139.17000000000002,-14.42,1.0875862068965518,0.6243719997634983,2.2,0.25,1.9500000000000002,0.89,2.2,1.0875862068965518,0.6243719997634983,1.9500000000000002,0.25,0.07142857142857142,205.74,67.97103448275863,2.0,0.9889655172413793,0.01,0.21,0.19999999999999998,-2.0,-1.37,0.6299999999999999,-0.58,0.0,0.58,-21.78,81.65,103.43,-74.98,50.76,125.74000000000001,-48.5,-21.47,27.03,0,normal
25,2.4600000381469727,0.2184,0.09637945839233586,0.5,0.03,0.47,0.22,0.006,0.1700245080373219,0.4,-0.21,0.61,-0.05,0.8992,0.11838918869558994,1.14,0.72,0.41999999999999993,0.9,-7.2296,43.52676882103701,58.87,-99.86,158.73,-6.61,-15.438000000000002,25.64139248038868,29.83,-58.95,88.78,-15.63,-11.308799999999998,44.88254832708737,107.85,-92.79,200.64,-10.87,0.9440000000000001,0.1282900359861721,1.24,0.77,0.47,0.93,1.24,0.9440000000000001,0.1282900359861721,0.47,0.77,0.0,107.85,50.577999999999996,1.14,0.8992,0.29,0.2,-0.08999999999999997,0.39,-0.1,-0.49,1.14,0.91,-0.22999999999999987,-47.92,12.4,60.32,-38.98,14.78,53.76,-30.7,-5.71,24.99,0,normal
17,3.1999998092651367,-0.4411764705882353,0.4317534359003582,0.09,-1.25,1.34,-0.48,-0.40588235294117647,0.4866859719512343,0.33,-1.52,1.85,-0.15,0.29705882352941176,0.4407914005780165,0.92,-0.38,1.3,0.55,-0.4817647058823525,31.53709705158635,68.81,-89.41,158.22,-2.01,-14.136470588235294,28.006443665069398,44.37,-57.38,101.75,-19.6,16.10411764705882,73.00715890058518,250.13,-108.35,358.48,2.27,0.9558823529411765,0.3516045154632085,2.17,0.49,1.68,0.95,2.17,0.9558823529411765,0.3516045154632085,1.68,0.49,0.375,250.13,47.60294117647059,1.52,0.7976470588235295,0.03,-0.76,-0.79,-0.93,-0.07,0.8600000000000001,-0.16,0.59,0.75,-0.28,-2.01,-1.7299999999999998,3.51,-4.01,-7.52,2.06,2.27,0.20999999999999996,1,fall
25,2.4799997806549072,-0.11200000000000002,0.1825970061821022,0.18,-0.56,0.74,-0.08,-0.8564,0.2380280095562985,-0.45,-1.43,0.98,-0.84,0.3532,0.24248230175966795,0.76,-0.15,0.91,0.41,-13.251199999999999,53.7856851556868,133.1,-121.05,254.14999999999998,-15.45,-61.3612,123.90099244020068,260.47,-285.1,545.57,-44.23,23.600800000000003,82.82343694671616,137.22,-136.46,273.68,59.07,0.9748,0.25641957803568743,1.7,0.6,1.1,0.96,1.7,0.9748,0.25641957803568743,1.1,0.6,0.625,285.1,136.1016,1.43,0.8568000000000001,-0.04,0.05,0.09,-0.84,-0.59,0.25,0.5,0.16,-0.33999999999999997,11.8,-17.85,-29.650000000000002,-171.13,-44.23,126.9,100.82,-85.66,-186.48,0,normal
23,4.400000095367432,0.014782608695652167,0.1568980434786579,0.31,-0.32,0.63,0.05,-0.938695652173913,0.1788423467197776,-0.53,-1.28,0.75,-0.97,-0.32086956521739135,0.14399851777893288,-0.06,-0.65,0.5900000000000001,-0.28,-4.799130434782609,19.927401398130502,45.04,-50.47,95.50999999999999,-2.53,3.741304347826086,24.974958604815605,45.56,-58.88,104.44,4.24,0.058260869565217886,16.66429379682906,21.44,-38.05,59.489999999999995,0.75,1.0108695652173914,0.19456041462926488,1.4,0.59,0.8099999999999999,1.02,1.4,1.0108695652173914,0.19456041462926488,0.8099999999999999,0.59,0.36363636363636365,58.88,27.534347826086954,1.28,0.938695652173913,0.06,0.31,0.25,-0.94,-0.79,0.1499999999999999,-0.2,-0.49,-0.29,1.62,-17.93,-19.55,2.4,24.21,21.810000000000002,2.15,-7.14,-9.29,0,normal
