rows,duration,AccelX_mean,AccelX_std,AccelX_max,AccelX_min,AccelX_range,AccelX_median,AccelY_mean,AccelY_std,AccelY_max,AccelY_min,AccelY_range,AccelY_median,AccelZ_mean,AccelZ_std,AccelZ_max,AccelZ_min,AccelZ_range,AccelZ_median,GyroX_mean,GyroX_std,GyroX_max,GyroX_min,GyroX_range,GyroX_median,GyroY_mean,GyroY_std,GyroY_max,GyroY_min,GyroY_range,GyroY_median,GyroZ_mean,GyroZ_std,GyroZ_max,GyroZ_min,GyroZ_range,GyroZ_median,Total_A_mean,Total_A_std,Total_A_max,Total_A_min,Total_A_range,Total_A_median,A_peak,A_mean,A_std,A_range,A_min,A_peak_index_ratio,gyro_abs_peak,gyro_abs_mean,accel_abs_peak,accel_abs_mean,AccelX_first,AccelX_last,AccelX_delta,AccelY_first,AccelY_last,AccelY_delta,AccelZ_first,AccelZ_last,AccelZ_delta,GyroX_first,GyroX_last,GyroX_delta,GyroY_first,GyroY_last,GyroY_delta,GyroZ_first,GyroZ_last,GyroZ_delta,source_file,label,label_name
26,4.990000009536743,-0.3734615384615384,0.3374841306810417,0.22,-1.04,1.26,-0.345,-0.2907692307692307,0.38846284843648127,0.57,-1.02,1.5899999999999999,-0.175,0.6369230769230769,0.38939716722923634,1.27,-0.29,1.56,0.76,20.742692307692305,45.80430674578034,149.8,-32.5,182.3,5.265000000000001,-3.9092307692307697,40.79417732207153,56.53,-96.66,153.19,-1.125,6.4449999999999985,20.99343559306099,38.47,-34.01,72.47999999999999,7.84,1.0073076923076925,0.12571579669421634,1.46,0.82,0.64,0.995,1.46,1.0073076923076925,0.12571579669421634,0.64,0.82,0.28,149.8,52.714615384615385,1.27,0.9126923076923077,0.03,-0.04,-0.07,-0.98,-0.16,0.82,-0.29,0.91,1.2,20.75,13.11,-7.640000000000001,2.61,-2.01,-4.619999999999999,11.77,-3.6,-15.37,normal_634.csv,0,normal
25,4.799999952316284,-0.3936,0.25068040742480585,0.04,-0.85,0.89,-0.45,-0.5064,0.3343012613397283,-0.15,-1.11,0.9600000000000001,-0.37,0.5336,0.342477249852697,0.9,-0.15,1.05,0.74,16.026,25.73275668611248,84.95,-18.54,103.49000000000001,8.93,3.8876,23.409013449239307,57.35,-35.25,92.6,0.71,8.5556,12.872283881787775,33.02,-21.54,54.56,10.59,0.9864,0.07968061244744548,1.17,0.78,0.3899999999999999,0.97,1.17,0.9864,0.07968061244744548,0.3899999999999999,0.78,0.25,84.95,28.777200000000004,1.11,0.8371999999999999,0.03,-0.43,-0.45999999999999996,-0.96,-0.15,0.8099999999999999,-0.09,0.74,0.83,8.93,7.69,-1.2399999999999993,2.23,-2.18,-4.41,3.16,-0.34,-3.5,normal_635.csv,0,normal
27,5.200000047683716,-0.047037037037037044,0.32543243201357147,0.4,-0.67,1.07,-0.04,-0.412962962962963,0.3157629930917615,-0.08,-0.97,0.89,-0.27,0.6025925925925926,0.4066523046364018,1.02,-0.36,1.38,0.8,12.720370370370372,27.504025087455762,75.05,-30.7,105.75,5.69,-1.2514814814814812,29.895167438606798,60.69,-53.05,113.74,5.73,8.335185185185184,19.88567833514871,57.13,-24.94,82.07000000000001,6.45,0.9418518518518517,0.0565710606254196,1.05,0.8,0.25,0.94,1.05,0.9418518518518517,0.0565710606254196,0.25,0.8,0.2692307692307692,75.05,35.41555555555555,1.02,0.8444444444444444,0.11,-0.32,-0.43,-0.94,-0.29,0.6499999999999999,-0.33,0.78,1.11,22.24,1.7,-20.54,5.73,30.92,25.19,7.43,-17.01,-24.44,normal_636.csv,0,normal
26,5.0,-0.16230769230769232,0.19144310261396608,0.13,-0.65,0.78,-0.095,-0.2865384615384615,0.32985987701073693,0.22,-0.97,1.19,-0.14,0.7457692307692306,0.29396833947788426,1.01,-0.07,1.08,0.87,11.798846153846153,35.22029168839157,103.48,-85.88,189.36,4.595000000000001,-1.4215384615384612,36.48425180181802,50.06,-147.21,197.27,0.20500000000000002,5.714615384615385,23.589482610819463,60.25,-58.47,118.72,1.02,0.9392307692307693,0.08049462476081627,1.14,0.79,0.34999999999999987,0.945,1.14,0.9392307692307693,0.08049462476081627,0.34999999999999987,0.79,0.16,147.21,33.36807692307693,1.01,0.8811538461538462,-0.02,-0.65,-0.63,-0.96,-0.14,0.82,-0.07,0.85,0.9199999999999999,14.96,-4.99,-19.950000000000003,-7.61,9.18,16.79,9.67,-0.02,-9.69,normal_637.csv,0,normal
20,3.8000001907348633,0.0915,0.14932391495988634,0.54,-0.1,0.64,0.03,-0.132,0.05376361516666707,-0.04,-0.26,0.22,-0.13,0.889,0.05883965723181855,0.95,0.69,0.26,0.9,-2.5805,11.567031860102729,24.09,-23.14,47.230000000000004,-0.905,-3.7654999999999994,17.114370838874745,18.22,-47.55,65.77,1.62,-0.14499999999999996,10.305367788834996,13.02,-23.78,36.8,3.705,0.9170000000000001,0.026773907172154707,0.96,0.87,0.08999999999999997,0.92,0.96,0.9170000000000001,0.026773907172154707,0.08999999999999997,0.87,0.10526315789473684,47.55,16.386,0.95,0.889,-0.1,0.04,0.14,-0.07,-0.13,-0.06,0.93,0.86,-0.07000000000000006,4.96,1.59,-3.37,3.47,3.74,0.27,7.19,-5.4,-12.59,normal_638.csv,0,normal
19,3.5999999046325684,-0.4526315789473684,0.27171966978371004,0.0,-0.97,0.97,-0.54,-0.12,0.049553562491061694,-0.02,-0.2,0.18000000000000002,-0.11,0.7826315789473683,0.14899075680737744,0.96,0.47,0.49,0.78,-2.167368421052631,11.31414839045209,19.81,-24.89,44.7,-1.66,0.28210526315789525,36.082696157414624,79.15,-49.44,128.59,-1.64,-0.3857894736842102,13.858521372061418,45.74,-16.49,62.230000000000004,-5.43,0.9600000000000001,0.05783117190965826,1.08,0.85,0.2300000000000001,0.96,1.08,0.9600000000000001,0.05783117190965826,0.2300000000000001,0.85,0.4444444444444444,79.15,29.57210526315789,0.97,0.8305263157894738,0.0,-0.36,-0.36,-0.11,-0.11,0.0,0.85,0.95,0.09999999999999998,9.24,14.98,5.74,10.36,-28.56,-38.92,-5.43,4.92,10.35,normal_639.csv,0,normal
20,3.799999952316284,-0.3115,0.3880894498084579,0.16,-1.09,1.25,-0.25,-0.1295,0.06597248230173418,0.03,-0.25,0.28,-0.13,0.792,0.1769805222705535,1.04,0.42,0.6200000000000001,0.84,-2.3579999999999997,12.298368997554107,14.1,-33.87,47.97,0.475,-2.078499999999999,42.39312286270771,73.96,-77.95,151.91,1.805,1.7230000000000003,16.762037968042705,64.06,-15.9,79.96000000000001,-1.4,0.9550000000000001,0.0821743973445949,1.18,0.85,0.32999999999999996,0.935,1.18,0.9550000000000001,0.0821743973445949,0.32999999999999996,0.85,0.5789473684210527,77.95,36.72149999999999,1.09,0.8539999999999999,0.02,0.14,0.12000000000000001,-0.1,-0.07,0.03,1.04,0.97,-0.07000000000000006,-9.79,8.5,18.29,1.4,-19.53,-20.93,-3.46,-1.11,2.3499999999999996,normal_640.csv,0,normal
20,3.799999952316284,-0.06300000000000001,0.10311465259092603,0.09,-0.26,0.35,-0.03,-0.1,0.030779350562554625,-0.04,-0.15,0.10999999999999999,-0.11,0.932,0.040859193386685026,1.01,0.84,0.17000000000000004,0.93,-2.65,6.121747256599558,7.66,-16.76,24.42,-1.835,2.099000000000001,8.497655342257032,21.51,-9.1,30.61,1.365,-0.8275,5.542703952518406,10.32,-8.2,18.52,-1.85,0.9455,0.04260899336747435,1.01,0.86,0.15000000000000002,0.94,1.01,0.9455,0.04260899336747435,0.15000000000000002,0.86,0.0,21.51,8.623999999999999,1.01,0.932,0.03,-0.14,-0.17,-0.06,-0.12,-0.06,1.01,0.84,-0.17000000000000004,4.66,-6.86,-11.52,7.23,-2.05,-9.280000000000001,-7.69,3.85,11.540000000000001,normal_641.csv,0,normal
20,3.799999952316284,0.022000000000000002,0.016415653633362462,0.06,-0.0,0.06,0.02,-0.1145,0.023725402775129134,-0.05,-0.15,0.09999999999999999,-0.11499999999999999,0.9260000000000002,0.025833474815684997,1.02,0.9,0.12,0.92,-1.6465,2.9737328570776427,4.61,-8.21,12.82,-1.275,-0.368,1.9683244276875649,4.04,-4.78,8.82,-0.375,-0.8140000000000001,2.3386982434004198,3.0,-6.31,9.309999999999999,-0.13,0.9355,0.023502519461807297,1.02,0.92,0.09999999999999998,0.93,1.02,0.9355,0.023502519461807297,0.09999999999999998,0.92,0.0,8.21,3.1885,1.02,0.9260000000000002,0.05,-0.0,-0.05,-0.05,-0.11,-0.06,1.02,0.92,-0.09999999999999998,4.61,-0.39,-5.0,2.96,-0.24,-3.2,-6.31,-1.29,5.02,normal_642.csv,0,normal
21,4.0,-0.17047619047619045,0.28694034555071185,0.21,-0.64,0.85,-0.12,-0.08904761904761907,0.04134062915640761,-0.01,-0.19,0.18,-0.1,0.8752380952380951,0.0858847511272547,0.97,0.67,0.29999999999999993,0.91,-1.5785714285714287,7.404647382363516,11.46,-14.97,26.43,-0.4,-3.0095238095238095,27.364164061083702,42.24,-50.63,92.87,3.27,-0.5480952380952381,8.332986030858097,18.19,-17.99,36.18,-1.12,0.9419047619047618,0.03614125725802127,1.03,0.88,0.15000000000000002,0.94,1.03,0.9419047619047618,0.03614125725802127,0.15000000000000002,0.88,0.6,50.63,22.02,0.97,0.8752380952380951,0.04,0.11,0.07,-0.12,-0.08,0.039999999999999994,0.96,0.9,-0.05999999999999994,-4.82,10.19,15.01,-2.08,15.89,17.97,-1.37,4.76,6.13,normal_643.csv,0,normal
20,3.799999952316284,-0.31449999999999995,0.3981731308178179,0.15,-0.92,1.07,-0.22999999999999998,-0.0635,0.05537194805656514,0.06,-0.13,0.19,-0.08,0.7889999999999999,0.17069208966347624,1.0,0.47,0.53,0.86,-0.4924999999999999,8.337573719393177,19.73,-17.86,37.59,-1.415,-2.658499999999999,40.918211268591065,56.63,-71.27,127.9,1.135,-0.2575,10.266254826269156,18.27,-20.51,38.78,-0.8400000000000001,0.9495000000000001,0.05633312571330992,1.08,0.86,0.22000000000000008,0.93,1.08,0.9495000000000001,0.05633312571330992,0.22000000000000008,0.86,0.5789473684210527,71.27,33.144000000000005,1.0,0.866,0.05,0.12,0.06999999999999999,-0.12,-0.13,-0.010000000000000009,0.94,0.84,-0.09999999999999998,-4.38,3.77,8.15,-1.98,-0.05,1.93,0.61,-0.61,-1.22,normal_644.csv,0,normal
20,3.799999952316284,0.037,0.01866604008973459,0.09,0.0,0.09,0.03,-0.09050000000000002,0.013945382182304159,-0.07,-0.11,0.039999999999999994,-0.09,0.9275,0.015517392618742683,0.97,0.9,0.06999999999999995,0.93,-1.5190000000000001,2.89356800325717,4.76,-7.21,11.969999999999999,-2.005,-0.9070000000000003,1.7991316618975126,4.25,-3.5,7.75,-1.4249999999999998,0.07199999999999988,2.247235963063116,6.89,-3.82,10.709999999999999,-0.33999999999999997,0.9339999999999999,0.016026294183720608,0.98,0.9,0.07999999999999996,0.935,0.98,0.9339999999999999,0.016026294183720608,0.07999999999999996,0.9,0.0,7.21,3.143,0.97,0.9275,0.0,0.02,0.02,-0.08,-0.07,0.009999999999999995,0.97,0.9,-0.06999999999999995,-4.68,4.76,9.44,-3.5,1.54,5.04,-0.18,-0.12,0.06,normal_645.csv,0,normal
21,4.0,-0.15380952380952384,0.3775112738776975,0.15,-0.99,1.14,0.04,-0.061428571428571443,0.06687942241719155,0.11,-0.13,0.24,-0.08,0.8295238095238094,0.20426639935330015,0.98,0.26,0.72,0.92,-4.484285714285714,9.56790393525592,4.33,-40.47,44.8,-1.84,-18.377142857142857,29.480591605810275,10.81,-79.69,90.5,-0.63,1.9409523809523808,4.395946888625822,14.02,-5.03,19.05,-0.13,0.9452380952380951,0.040941305257532715,1.07,0.86,0.21000000000000008,0.94,1.07,0.9452380952380951,0.040941305257532715,0.21000000000000008,0.86,0.0,79.69,21.77,0.99,0.9038095238095238,-0.99,0.03,1.02,0.11,-0.08,-0.19,0.4,0.93,0.53,3.0,0.08,-2.92,-7.14,2.16,9.3,3.97,-0.66,-4.63,normal_646.csv,0,normal
24,4.6000001430511475,-0.0825,0.1068623657673332,0.14,-0.29,0.43,-0.08,-0.9508333333333333,0.1964227177746276,-0.6,-1.25,0.65,-0.9299999999999999,-0.29875,0.15660286243149943,0.11,-0.67,0.78,-0.3,-8.587083333333332,21.978844270593815,24.17,-48.02,72.19,-7.57,-53.06291666666667,71.00675182098296,75.87,-222.42,298.28999999999996,-65.03,-14.591666666666667,18.58116967972325,20.73,-50.63,71.36,-15.835,1.0154166666666666,0.20145080674008703,1.43,0.72,0.71,0.995,1.43,1.0154166666666666,0.20145080674008703,0.71,0.72,1.0,222.42,74.01833333333333,1.25,0.9508333333333333,-0.03,-0.12,-0.09,-1.01,-1.25,-0.24,0.11,-0.67,-0.78,-25.5,24.17,49.67,6.52,-29.3,-35.82,6.76,-9.01,-15.77,normal_647.csv,0,normal
18,3.4000000953674316,-0.08222222222222224,0.11928983762029824,0.11,-0.26,0.37,-0.07500000000000001,-0.9538888888888888,0.23098609300864562,-0.62,-1.39,0.7699999999999999,-0.93,-0.23944444444444446,0.05925738695299289,-0.17,-0.38,0.21,-0.215,2.189444444444445,24.45140305663273,54.17,-52.37,106.53999999999999,1.165,7.154999999999999,61.58045567051477,101.27,-85.71,186.98,3.8249999999999997,2.509444444444444,17.878378486883573,31.33,-28.22,59.55,6.575,0.9961111111111111,0.22824493780582936,1.43,0.67,0.7599999999999999,0.97,1.43,0.9961111111111111,0.22824493780582936,0.7599999999999999,0.67,0.29411764705882354,101.27,54.97888888888889,1.39,0.9538888888888888,-0.17,-0.1,0.07,-0.62,-0.93,-0.31000000000000005,-0.2,-0.34,-0.14,54.17,22.74,-31.430000000000003,-30.37,70.09,100.46000000000001,15.31,8.18,-7.130000000000001,normal_648.csv,0,normal
18,3.4000000953674316,-0.085,0.09895037377690008,0.09,-0.25,0.33999999999999997,-0.1,-0.9661111111111111,0.2017610377150883,-0.54,-1.32,0.78,-0.97,-0.305,0.1532107353019517,-0.03,-0.68,0.65,-0.29000000000000004,-0.07500000000000008,24.314500212594034,74.18,-35.82,110.0,-5.405,-42.486666666666665,64.5613214202545,65.07,-140.53,205.6,-47.445,-9.684999999999999,17.67912602644213,23.07,-35.51,58.58,-8.92,1.0305555555555557,0.2044352974651716,1.39,0.59,0.7999999999999999,1.0350000000000001,1.39,1.0305555555555557,0.2044352974651716,0.7999999999999999,0.59,0.7058823529411765,140.53,67.24777777777778,1.32,0.9661111111111111,-0.24,0.09,0.32999999999999996,-1.22,-1.01,0.20999999999999996,-0.03,-0.31,-0.28,-14.4,-13.03,1.370000000000001,-37.2,-135.17,-97.96999999999998,-15.98,-34.69,-18.709999999999997,normal_649.csv,0,normal
20,3.799999952316284,-0.03,0.17393283640229457,0.25,-0.5,0.75,-0.055,-0.8415000000000001,0.8432036340179355,0.46,-2.0,2.46,-0.995,-0.23049999999999998,0.2631684471568493,0.1,-1.09,1.1900000000000002,-0.165,0.48300000000000054,17.370324997717105,35.98,-27.73,63.709999999999994,-1.05,5.101500000000001,24.83345266602672,52.64,-40.35,92.99000000000001,6.66,1.3905000000000005,18.517234497112486,26.24,-30.56,56.8,2.395,1.0285,0.703968263339672,2.33,0.15,2.18,1.045,2.33,1.0285,0.703968263339672,2.18,0.15,0.7894736842105263,52.64,25.507,2.0,0.9775,-0.22,-0.12,0.1,-1.43,-0.94,0.49,-0.5,-0.43,0.07,-27.73,-4.69,23.04,-29.42,-14.48,14.940000000000001,21.37,-0.25,-21.62,normal_650.csv,0,normal
21,4.0,-0.08619047619047619,0.1352581306419762,0.11,-0.48,0.59,-0.1,-0.9895238095238094,0.19515317549238573,-0.54,-1.38,0.8399999999999999,-0.99,-0.35190476190476194,0.18701922488394201,-0.12,-0.78,0.66,-0.33,0.5038095238095233,24.02489385537228,57.57,-59.68,117.25,-2.06,2.2728571428571422,62.78418599797699,110.82,-79.2,190.01999999999998,10.58,1.802857142857142,20.007251970937226,41.54,-41.06,82.6,2.24,1.0776190476190475,0.19062803471432951,1.42,0.7,0.72,1.09,1.42,1.0776190476190475,0.19062803471432951,0.72,0.7,0.65,110.82,59.04952380952382,1.38,0.9895238095238094,0.01,-0.12,-0.13,-0.99,-0.9,0.08999999999999997,-0.43,-0.36,0.07,16.42,-31.76,-48.18000000000001,41.97,-79.2,-121.17,20.03,-12.48,-32.510000000000005,normal_651.csv,0,normal
20,3.8000001907348633,-0.05700000000000001,0.07954475734485983,0.07,-0.26,0.33,-0.05,-0.933,0.2206235183340735,-0.52,-1.27,0.75,-0.95,-0.277,0.13807320712692883,-0.04,-0.51,0.47000000000000003,-0.30500000000000005,-6.699499999999999,25.770015721049877,62.69,-54.18,116.87,-9.370000000000001,-19.493,41.19850509551606,55.56,-89.16,144.72,-25.35,-0.3984999999999997,10.716342794756839,22.02,-15.99,38.01,-1.75,0.9905000000000002,0.20461710068989064,1.34,0.66,0.68,1.025,1.34,0.9905000000000002,0.20461710068989064,0.68,0.66,0.3157894736842105,89.16,43.04599999999999,1.27,0.933,-0.26,-0.07,0.19,-0.96,-0.52,0.43999999999999995,-0.51,-0.42,0.09000000000000002,10.89,0.37,-10.520000000000001,-89.16,-29.88,59.28,-13.28,14.62,27.9,normal_652.csv,0,normal
18,3.4000000953674316,-0.065,0.1471393896956216,0.21,-0.26,0.47,-0.11499999999999999,-0.9894444444444446,0.21650899240181612,-0.58,-1.39,0.8099999999999999,-1.0350000000000001,-0.3638888888888889,0.2111909893601716,-0.1,-0.91,0.81,-0.345,-11.112777777777778,30.890156971313992,42.8,-55.85,98.65,-16.185000000000002,-51.37499999999999,74.63062715014212,71.01,-158.44,229.45,-53.879999999999995,-12.279999999999998,21.716700540205025,30.43,-47.95,78.38,-10.365,1.085,0.218127054178765,1.52,0.71,0.81,1.0950000000000002,1.52,1.085,0.218127054178765,0.81,0.71,0.7647058823529411,158.44,81.06833333333333,1.39,0.9894444444444446,-0.13,-0.02,0.11,-1.18,-0.85,0.32999999999999996,-0.2,-0.39,-0.19,-27.47,-8.13,19.339999999999996,-146.3,69.73,216.03000000000003,-30.51,30.43,60.94,normal_653.csv,0,normal
21,4.0,-0.07095238095238095,0.12844861859532633,0.22,-0.25,0.47,-0.08,-0.9576190476190476,0.19841634917276252,-0.61,-1.41,0.7999999999999999,-0.97,-0.35238095238095235,0.1314117484057176,-0.13,-0.58,0.44999999999999996,-0.36,-11.05904761904762,19.84737486539767,41.85,-43.13,84.98,-14.89,-41.36666666666666,67.23284698221052,83.24,-171.46,254.7,-49.12,-6.048571428571431,23.017009641939655,35.59,-51.63,87.22,-2.27,1.0419047619047621,0.1772743367670303,1.43,0.72,0.71,1.03,1.43,1.0419047619047621,0.1772743367670303,0.71,0.72,0.85,171.46,65.3390476190476,1.41,0.9576190476190476,-0.23,-0.18,0.05000000000000002,-0.85,-1.26,-0.41000000000000003,-0.28,-0.45,-0.16999999999999998,13.01,-8.57,-21.58,-28.59,-79.52,-50.92999999999999,9.44,1.67,-7.77,normal_654.csv,0,normal
24,4.599999904632568,-0.08374999999999999,0.08845595809067432,0.05,-0.33,0.38,-0.07,-0.90625,0.17800372492438613,-0.52,-1.24,0.72,-0.905,-0.32708333333333334,0.1288571560553261,-0.14,-0.58,0.43999999999999995,-0.31,2.7075,22.862901837579205,66.64,-52.99,119.63,2.285,23.598333333333333,76.75654441247943,192.66,-124.7,317.36,30.425,5.254166666666667,18.61685536343849,42.79,-29.33,72.12,8.125,0.9795833333333334,0.174293085663617,1.26,0.61,0.65,1.0150000000000001,1.26,0.9795833333333334,0.174293085663617,0.65,0.61,0.8695652173913043,192.66,66.18916666666667,1.24,0.90625,-0.12,-0.14,-0.020000000000000018,-0.68,-0.9,-0.21999999999999997,-0.22,-0.55,-0.33000000000000007,-11.48,-7.72,3.7600000000000007,27.47,-83.43,-110.9,14.27,-7.06,-21.33,normal_655.csv,0,normal
18,3.4000000953674316,-0.023333333333333334,0.0786653373101371,0.12,-0.17,0.29000000000000004,-0.025,-0.9361111111111112,0.19533196144870582,-0.57,-1.27,0.7000000000000001,-0.99,-0.30166666666666664,0.14076471817310238,-0.13,-0.59,0.45999999999999996,-0.265,-6.095555555555555,17.661735382799343,23.0,-34.9,57.9,-2.09,-21.44666666666667,39.594548792954406,38.37,-96.5,134.87,-24.595,-4.549444444444445,15.055957770234514,17.57,-27.43,45.0,-6.63,1.0000000000000002,0.17999999999999997,1.4,0.67,0.7299999999999999,1.03,1.4,1.0000000000000002,0.17999999999999997,0.7299999999999999,0.67,0.7647058823529411,96.5,39.30333333333333,1.27,0.9361111111111112,-0.03,0.01,0.04,-1.07,-0.78,0.29000000000000004,-0.19,-0.35,-0.15999999999999998,-9.27,-34.9,-25.63,-73.94,20.14,94.08,-11.96,17.57,29.53,normal_656.csv,0,normal
21,4.0,-0.09238095238095238,0.09065896325817774,0.09,-0.26,0.35,-0.09,-0.9652380952380952,0.18637647511472705,-0.49,-1.35,0.8600000000000001,-0.98,-0.35380952380952374,0.19832993194362245,-0.12,-0.84,0.72,-0.33,-2.317142857142857,29.162907972775475,39.48,-81.02,120.5,2.35,-37.1647619047619,60.748363897231634,64.89,-196.68,261.57,-20.5,-13.297619047619047,18.02641364907671,12.95,-66.0,78.95,-12.85,1.0538095238095238,0.19461439285099627,1.37,0.57,0.8000000000000002,1.03,1.37,1.0538095238095238,0.19461439285099627,0.8000000000000002,0.57,0.5,196.68,56.27619047619047,1.35,0.9652380952380952,-0.03,-0.22,-0.19,-1.13,-0.98,0.1499999999999999,-0.42,-0.21,0.21,-4.44,23.46,27.900000000000002,64.89,-50.73,-115.62,7.73,-17.78,-25.51,normal_657.csv,0,normal
21,4.0,-0.0280952380952381,0.08127847486383143,0.13,-0.19,0.32,-0.02,-0.9057142857142859,0.22754277462867126,-0.45,-1.35,0.9000000000000001,-0.88,-0.3085714285714286,0.1393300295803354,-0.18,-0.64,0.46,-0.25,-3.0799999999999996,19.61726815843633,36.55,-35.11,71.66,-5.46,5.920952380952381,45.852528818459064,120.6,-58.62,179.22,2.53,1.5295238095238097,14.92026657811129,26.1,-30.82,56.92,-0.74,0.9714285714285713,0.214692471090295,1.39,0.53,0.8599999999999999,0.97,1.39,0.9714285714285713,0.214692471090295,0.8599999999999999,0.53,0.45,120.6,38.983333333333334,1.35,0.9057142857142859,0.03,0.06,0.03,-1.05,-0.92,0.13,-0.22,-0.58,-0.36,16.13,-7.77,-23.9,-36.38,120.6,156.98,4.72,19.77,15.05,normal_658.csv,0,normal
20,3.81000018119812,0.024,0.16259086528364444,0.34,-0.32,0.66,0.015,-0.9120000000000001,0.4878912734788788,-0.14,-1.81,1.67,-0.875,-0.40049999999999997,0.20355976750666724,-0.14,-0.94,0.7999999999999999,-0.355,1.454499999999999,25.974671564713514,57.41,-35.91,93.32,2.605,-16.537,66.44591247972413,123.14,-110.99,234.13,-23.12,-6.944000000000001,22.963699591907407,36.48,-47.56,84.03999999999999,-6.345,1.0325000000000002,0.47733773765487436,2.05,0.22,1.8299999999999998,0.94,2.05,1.0325000000000002,0.47733773765487436,1.8299999999999998,0.22,0.21052631578947367,123.14,60.2875,1.81,0.9315000000000001,0.01,-0.09,-0.09999999999999999,-0.92,-0.35,0.5700000000000001,-0.3,-0.39,-0.09000000000000002,4.53,25.31,20.779999999999998,31.85,123.14,91.28999999999999,-1.89,29.69,31.580000000000002,normal_659.csv,0,normal
22,4.190000057220459,-0.065,0.13876152890755386,0.23,-0.37,0.6,-0.07500000000000001,-0.9199999999999999,0.3667489085256586,-0.37,-1.42,1.0499999999999998,-1.03,-0.4509090909090909,0.22364744983607976,-0.07,-0.85,0.78,-0.405,-0.2204545454545449,25.44158940027374,55.02,-75.42,130.44,-0.12,-19.273181818181822,119.33057139872548,200.92,-199.75,400.66999999999996,-13.96,-3.9868181818181823,41.88217775144295,70.99,-71.41,142.39999999999998,-6.21,1.0486363636363636,0.39273516406213116,1.69,0.39,1.2999999999999998,1.145,1.69,1.0486363636363636,0.39273516406213116,1.2999999999999998,0.39,0.5238095238095238,200.92,102.05363636363636,1.42,0.9277272727272727,-0.09,0.09,0.18,-0.48,-1.35,-0.8700000000000001,-0.16,-0.64,-0.48,-14.04,-9.5,4.539999999999999,-75.47,-97.6,-22.129999999999995,-40.51,-40.43,0.0799999999999983,normal_660.csv,0,normal
16,3.0,-0.11125,0.18909873963972718,0.14,-0.5,0.64,-0.095,-1.0474999999999999,0.5507752112553118,-0.33,-2.0,1.67,-0.905,-0.4875,0.232163735324878,0.05,-0.91,0.9600000000000001,-0.525,9.151250000000001,28.705830969798917,87.97,-23.1,111.07,5.5,-0.4043750000000017,74.56163678181517,157.35,-128.15,285.5,9.725,0.1831249999999991,27.483677754563097,72.82,-43.85,116.66999999999999,6.630000000000001,1.2012500000000002,0.5386634694624589,2.22,0.46,1.7600000000000002,1.145,2.22,1.2012500000000002,0.5386634694624589,1.7600000000000002,0.46,0.8,157.35,64.2675,2.0,1.0543749999999998,-0.06,0.09,0.15,-0.83,-1.27,-0.44000000000000006,-0.74,-0.57,0.17000000000000004,58.2,10.29,-47.910000000000004,157.35,-44.47,-201.82,72.82,-16.89,-89.71,normal_661.csv,0,normal
22,4.200000047683716,-0.05500000000000001,0.1695863314348294,0.22,-0.43,0.65,-0.055,-0.9722727272727273,0.4047095586217687,-0.32,-1.92,1.5999999999999999,-0.975,-0.4722727272727273,0.23506699791015648,-0.16,-1.16,0.9999999999999999,-0.42,-4.771818181818182,29.068662169874973,44.75,-77.91,122.66,-2.18,-7.594090909090909,80.3322020860336,150.81,-150.6,301.40999999999997,-13.895,-6.3195454545454535,35.33738994825421,64.19,-63.66,127.85,-6.53,1.1086363636363636,0.4295877919537181,2.28,0.43,1.8499999999999999,1.0950000000000002,2.28,1.1086363636363636,0.4295877919537181,1.8499999999999999,0.43,0.8571428571428571,150.81,67.81727272727272,1.92,0.9804545454545455,-0.04,-0.15,-0.10999999999999999,-1.23,-0.99,0.24,-0.88,-0.41,0.47000000000000003,-37.54,3.7,41.24,150.81,47.61,-103.2,64.19,7.16,-57.03,normal_662.csv,0,normal
19,3.5900001525878906,-0.05421052631578949,0.15763233556721243,0.21,-0.33,0.54,-0.06,-0.9126315789473685,0.6119626178240262,-0.14,-1.89,1.75,-0.63,-0.43,0.3112876483254676,-0.06,-1.32,1.26,-0.39,1.0373684210526317,30.88747064247991,38.47,-60.58,99.05,6.78,13.131052631578946,66.27862433149056,174.39,-93.24,267.63,9.92,4.061578947368422,31.684540265133492,63.52,-41.15,104.67,5.27,1.0515789473684212,0.6351838155464635,2.14,0.25,1.8900000000000001,0.98,2.14,1.0515789473684212,0.6351838155464635,1.8900000000000001,0.25,0.8888888888888888,174.39,56.94473684210525,1.89,0.9415789473684211,-0.16,0.12,0.28,-0.33,-0.91,-0.5800000000000001,-0.06,-0.44,-0.38,36.24,20.92,-15.32,-23.78,29.48,53.260000000000005,24.66,14.95,-9.71,normal_663.csv,0,normal
