0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1780823093.3394914,0.1326,-0.9265,-0.3064,-2.3664,-6.7405,-2.3282,0.9848
1780823093.5383804,0.1211,-0.918,-0.354,-12.8779,-18.5802,3.2748,0.9913
1780823093.7385817,0.1316,-0.8174,-0.2981,-29.1298,-29.6412,2.7023,0.8799
1780823093.9392674,0.0564,-0.7522,-0.3774,14.5496,-42.8779,-3.2519,0.8435
1780823094.1386733,0.1528,-0.8044,-0.4014,11.8779,-76.2443,-1.5038,0.9119
1780823094.3382914,-0.158,-0.543,-0.2947,58.626,-100.3893,31.5802,0.6377
1780823094.5393364,-1.3718,-2.0,-0.1313,53.1221,32.374,233.7405,2.4288
1780823094.7390423,-0.2795,0.5483,0.1055,114.0076,-22.7099,139.0763,0.6245
1780823094.9388833,-0.1406,-0.845,1.8936,-147.8092,137.7405,35.7939,2.0783
1780823095.139075,-0.344,-0.1494,0.7507,-91.6565,15.626,-65.8702,0.8392
1780823095.338301,-0.5632,-0.2314,0.7214,12.9771,61.1374,-26.0534,0.9441
1780823095.5388615,-0.8669,-0.6218,0.3618,-43.4275,15.0687,11.5267,1.1266
1780823095.7467787,-0.6606,-0.3682,0.5774,25.5496,-0.7786,29.2977,0.9515
1780823095.9399388,-0.7466,-0.4617,0.5229,-14.5191,-1.916,-0.1145,1.0218
1780823096.1466985,-0.6741,-0.405,0.5706,-2.0153,-0.7786,-1.7939,0.9716
1780823096.3387482,-0.7187,-0.3716,0.553,-5.0382,-1.0611,0.374,0.98
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1780823102.2671127,0.1062,-0.9277,-0.3276,4.3282,-7.1069,2.1756,0.9896
1780823102.464426,0.1958,-0.9268,-0.4119,2.084,-3.6641,-2.9542,1.0329
1780823102.6640396,0.2312,-0.9116,-0.3538,-2.0076,19.7481,8.0153,1.0048
1780823102.8639503,0.1401,-0.854,-0.3474,-22.8015,53.8473,22.3435,0.9326
1780823103.0639565,0.1011,-0.8694,-0.3892,-4.3282,31.6107,22.6489,0.9579
1780823103.2639778,0.0098,-0.4993,-0.3608,-5.1908,-22.9618,18.4962,0.6161
1780823103.4644604,0.0608,-0.8638,-0.4834,35.2061,-52.6794,6.8244,0.9917
1780823103.6640117,0.0273,-0.615,-0.2473,83.4122,-93.6336,24.1908,0.6634
